-4.378649694310600360e+00,-1.141122366809991906e+00,-3.252217970426825921e+00,2.850635815296811426e-01,-2.272801160074941151e+00,3.151503161930860220e+00,-8.093800470670511338e-01,-3.178962527364010526e+00,1.261498865079880627e+00,-1.209281294646656679e+00
1.386224083544366437e+01,1.668885947337395148e+00,-8.565605008914271679e+00,1.908328398031008621e+00,-5.118703226949666174e+00,3.331491112720017078e+00,2.264696783317652340e-01,-8.673158594982911751e+00,1.201667542474378791e+00,5.421815188586344370e+00
2.690454530653902943e-01,7.042639881837653437e-01,-6.904689559408480726e+00,5.375952856375767475e-01,-3.010026253352595660e+00,2.993496378970394112e+00,-9.246568190271283738e-01,-5.190907126407449113e+00,1.166347330675865379e+00,2.830273307834706986e-01
2.004844174643345767e+01,3.201481441802580541e+00,-6.898973778275440338e+00,9.588983487195782418e-01,-4.667089178374002501e+00,3.546504707385781607e+00,7.622728916378427311e-01,-9.274754794345520637e+00,2.922204010856757073e-01,5.597138915699563455e+00
1.404044426258876221e+01,3.472041184988410301e+00,-1.030215398707352215e+01,2.661373546392594713e-01,-2.298142633500574572e+00,3.646787915597860419e+00,2.001922435313018056e+00,-7.529725855099767884e+00,1.178825406136649434e+00,5.275396406001704896e+00
-6.881298339490083960e-01,-1.621100245038064047e-01,-9.583941757230920455e-01,1.075487519078153625e-01,-3.332354573574733414e-01,5.725787971038045487e-01,-2.648231036887780943e-01,2.185347085772029185e-01,2.578612215912756134e-01,-1.981955176749989611e-01
7.785396267207210563e+00,1.177220459444892953e+00,-5.244063469705781522e+00,7.253749964067410794e-01,-1.925987583973856720e+00,1.398893654527805230e+00,7.097088160414074531e-01,-5.620196284836818101e-01,5.527751911384432004e-01,3.661808426875394318e+00
8.028308303486101138e+00,2.077650426168555775e+00,-2.996930596933832014e+00,6.484434249676905848e-01,-1.493622598103924837e+00,1.014332706014433594e+00,-3.686655858540853758e-01,-1.727266841081293691e+00,4.650911101192525265e-01,2.559654855321799261e+00
6.414202951107992767e+00,2.716777240635901869e+00,-8.833082008771802052e+00,1.656669901429196623e-01,-3.164429261424211326e+00,4.501443227595190777e+00,3.278997983490410384e-01,-7.146797047096433708e+00,4.389824585263776280e-01,3.184046018097210329e+00
1.637645220075981101e+01,2.413800122219514677e+00,-3.589192143012752023e+00,9.723486002611045897e-01,-2.270846043354069810e+00,8.552185267339866837e-01,9.241447361975961838e-01,-3.241219129887106476e+00,5.938362486562229897e-02,5.315321770714101390e+00
-5.181784696939832457e+00,-1.126841939840678819e+00,-6.893565695189917797e+00,7.852846600954044298e-01,-2.957381024528670022e+00,2.781419609872956222e+00,-7.611465070466866267e-01,-1.728509835645283932e+00,9.987125484795779107e-01,-4.918861843332114070e-01
1.415081763011453830e+01,2.105331660385215020e+00,-9.135151648342457520e+00,1.061713539295370268e+00,-3.714425415264152264e+00,2.236407275664350713e+00,1.172790268456222584e+00,-7.800001120335209315e+00,1.228663809413406138e+00,5.854375349043468013e+00
-4.189012422472200292e-01,8.342200998994844241e-01,-6.383972351925801370e+00,1.561224192405408218e-01,2.451648287057681230e+00,1.546492511181367657e+00,-1.596774893652008753e-02,4.522253694289251946e+00,9.508529185387625260e-01,4.046595008650832881e+00
-9.684481723096105554e-01,-1.055535559919740685e+00,-1.023031268130556448e+01,1.392424379893291153e+00,-3.841633620545220840e+00,2.777177031191893519e+00,-8.240905227351267293e-01,-8.912594925155010728e-01,1.045013010171700563e+00,3.508802225988282508e+00
1.264154587293187326e+01,2.440787359928257683e+00,-2.444889640577719625e+00,2.510919184950881067e-01,-3.567015730400580620e-01,4.828419823249249787e-01,1.276391762804982122e+00,-2.078149575480638500e+00,1.862581520884919462e-01,3.841837934822255107e+00
3.831321457987625134e+00,9.450007847291447272e-02,-2.765460151411220036e+00,7.326197201001782844e-01,-2.009847924036704203e+00,1.084895560628644340e+00,-5.697565742957436119e-02,-2.824011380407831062e+00,1.618683164145660325e-01,1.258323364661346977e+00
3.506058174463589250e+00,3.062488265848700708e-01,-7.935312988194977102e+00,1.538495075067852769e+00,-3.564913191204679421e+00,2.509652853946183537e+00,5.882050061601951096e-02,-5.166051862428714614e+00,7.219068918230640008e-01,3.086668881480497895e+00
-1.661047182590911930e+01,-2.752585470955726699e+00,-7.712000779956433405e+00,2.258352696750053415e-02,-4.296065370999149202e-01,3.115319258876173336e+00,-2.067303138146302288e+00,3.763250749565113518e-01,2.082106901433709911e+00,-2.107917491370122853e+00
8.747722283606437443e+00,1.787794315571583859e+00,-4.144366617422585719e+00,3.920985297635987132e-01,-1.395653904096560538e+00,1.279446865408633505e+00,6.582667322760190620e-01,-2.944364752280043351e+00,2.032838687182906556e-01,3.715820977232194178e+00
4.481671521995498786e+00,1.367449902253410343e-01,-7.695335252530619563e+00,2.062957169788019574e+00,-4.295273333033030383e+00,2.651730537286247191e+00,-3.551550302871205878e-01,-6.190719942798112996e+00,6.214576366201619573e-01,3.139402372800713437e+00
2.936653947023276245e+01,6.615992892209189513e+00,-7.723095761807290849e+00,1.862458415532376454e+00,-4.674733244758698447e+00,2.193522027972923283e+00,4.651893426914205376e-01,-8.698235691516746471e+00,5.602475720212954924e-01,9.530268953052777547e+00
1.733916881682287636e+00,1.024276859155454966e+00,-6.628578262506085395e+00,7.731445065514238602e-01,-3.212148042887545962e-01,2.484468817082262859e+00,5.423659402457321477e-01,-1.986102274345352470e+00,6.877401965187992516e-01,2.590025321030786198e+00
1.260679973179139957e+01,2.324549043310679242e+00,-7.013593179928762744e+00,2.014465172660487635e+00,-4.249948405487526060e+00,2.416387589743762554e+00,5.593853113022635437e-01,-7.551417660381859243e+00,1.761535427459285652e-01,5.135088839552563122e+00
2.079851914598843621e+01,2.615770769112328864e+00,-7.661344105688009165e+00,2.991859609081028104e+00,-6.848501825856466496e+00,3.269614070429708530e+00,6.352180640693536606e-01,-1.260213026761168287e+01,4.192202393623054579e-01,6.375273978805290120e+00
1.583472024902729025e+01,3.103117942360666959e+00,-6.480892214406772212e+00,1.751041786493091168e+00,-2.106373957680168107e+00,2.132880619104977171e+00,1.362178318595965498e+00,-4.014273122528529747e+00,3.036494134507346510e-01,6.619585031794782637e+00
6.459699052118509144e+00,1.485984501575958183e-01,-1.295953175958537607e+01,1.924939681259966395e+00,-6.272254488324906063e+00,3.854592959474143932e+00,-2.895164476231348871e-01,-9.858186720714993356e+00,1.861282830732322147e+00,3.922720709133105110e+00
-3.653602624878798721e+00,1.079596061425016185e+00,-8.342976512417603630e+00,1.039652692673070367e-01,-3.274581309148021369e-01,3.084878191841949224e+00,-7.100998930183535229e-01,1.963953863390341503e+00,1.611100522686868874e+00,1.061949311409074115e+00
8.006603348750081395e+00,1.795437574783284473e+00,-1.147911264201889203e+01,1.053555749642098416e+00,-4.155348139265559126e+00,4.014509478360939632e+00,2.090404954809699234e-02,-7.780694704443645193e+00,5.562400192288742273e-01,5.924764789938683940e+00
-1.156488589212872897e+00,-6.797103901053072050e-01,-7.834571361627447494e+00,1.215765357810275837e+00,-2.963706577263276465e+00,2.751060905256507372e+00,-4.479355327076135485e-01,-5.398827319557332416e+00,9.339850083168552697e-01,1.486830416486085715e+00
2.696329976749435531e+01,6.420930656765159839e+00,-1.072755527945749421e+01,9.422261988952121969e-01,-4.764248335059848571e+00,4.587838950556312412e+00,1.913810940275219918e+00,-9.063699685229126501e+00,1.571985317901151979e-01,8.470223536128980157e+00
5.624596664304698734e+00,7.782159734240489124e-01,-7.619969308695990762e+00,1.607516069038876116e+00,-2.930034524563795095e+00,2.343154487655373153e+00,4.721536316998388161e-01,-4.444205057156600525e+00,7.125610036540951375e-01,3.549317510492486338e+00
3.625648670653442984e+00,5.864473568301769024e-01,-5.110469178109648958e+00,3.518294459002742347e-02,-4.683192485002354299e-01,1.819044207614222142e+00,-1.622135201134822513e-01,-7.394409910037413880e-01,3.523231208531343861e-01,2.858819396488207154e+00
-3.452785475878670240e-01,-1.125282944095250759e+00,-7.596335306542119525e+00,1.470714485455428600e+00,-5.226004260826733194e+00,3.344114036155256375e+00,-1.209661859517557891e+00,-6.629791971773959069e+00,1.963622770420347941e+00,2.010951520412307403e-01
1.752026173862509140e+01,3.815700921323869288e+00,-1.069395343614408311e+01,1.315756127081876281e+00,-4.383878753876811807e+00,3.573730868893460588e+00,1.235829290988693208e+00,-7.818172982070215937e+00,1.113517971167509391e+00,6.796157948271695837e+00
-3.843688082458553978e+00,-9.531822052368446041e-01,-4.758291280104963050e+00,3.006975991968647843e-01,-2.100052413998263923e+00,2.184083069018101675e+00,-8.813139320186782477e-01,-1.921856742872967816e+00,1.003685853272674011e+00,-3.247572700481409225e-01
1.178975076000977396e+01,2.918245695466388234e+00,-2.030439478071007997e+00,2.971525075538280491e-01,1.690637907017357167e+00,3.329289518262011360e-01,1.728990747046955434e+00,1.347388037682898165e+00,1.332472045174217246e-01,4.834909518977421605e+00
1.821288954592609599e+01,2.592281430668821773e+00,-2.167494223064467818e+00,1.000496912826373874e+00,-2.906791316970521954e+00,1.669607208975346424e+00,1.053981945569733902e+00,-5.518233910011045573e+00,6.359880946625622311e-01,4.343656926835572030e+00
-3.294287413854671343e+01,-6.169903837476114816e+00,-1.665660367817272913e+01,4.235742863333233910e-01,-6.158361372107917120e+00,6.554297387986791179e+00,-3.794545644216185565e+00,-6.925622328258989491e+00,4.310471258362452041e+00,-7.962030293674854597e+00
-2.030320135121323233e+01,-4.522012376233698561e+00,-1.348490137988071602e+01,1.592525133235856982e+00,-7.991575045940063404e+00,6.120225956646891952e+00,-3.044859981969675999e+00,-1.117749966287585295e+01,2.962281522211704043e+00,-5.099511858744733672e+00
9.782638612552711166e+00,2.721378230680472576e+00,-5.400932147042945886e+00,5.908545837624913366e-01,-1.886495212840515023e+00,1.701660089319513292e+00,-9.185665934878421979e-01,-2.559212809298780922e+00,1.035878758780075293e+00,3.392914007587777725e+00
3.541966061527435983e+01,5.929581024794602584e+00,-2.878037996814664545e+00,1.526703821096521141e+00,-3.302989813674622077e+00,1.807858916645702863e+00,2.388003225167841581e+00,-7.429295459199052765e+00,1.645502512732147093e-01,9.888792915661808181e+00
3.550623358293751863e+00,-1.492734210376664095e+00,-1.396610484395852048e+01,4.653497737682450008e+00,-1.157344189199161022e+01,5.366005361543551899e+00,-1.015662843444325558e+00,-1.863287596342133057e+01,1.019228763893780920e+00,2.779451188934901396e+00
1.889789482698922773e+00,9.473451647128717790e-01,-1.685541110700941481e+00,3.570297776474818385e-01,-2.763301584705137870e-01,2.312549061644086468e+00,-4.019545468211574435e-01,-9.360693449926773546e-01,8.339325052632444724e-01,8.163479270379053743e-01
8.978387927249032785e+00,2.167027469278361096e+00,-7.363976361136911564e+00,1.543241611753931875e-01,-2.991482850503077273e+00,3.577649957262435620e+00,3.068898440251113247e-01,-6.826465855525560400e+00,6.323641480652659741e-01,4.230500565361124288e+00
1.265296327925173259e+01,2.042724988873783065e+00,-5.883709124247335609e+00,2.315755810859230213e+00,-5.007214543094745451e+00,2.011083816320135664e+00,-3.621450032720075485e-01,-8.036501128632600910e+00,5.586817958113643456e-01,4.434057240213456375e+00
2.876245720658701543e+01,5.177662009030813195e+00,-1.293569141248928389e+01,7.799245025150425281e-01,-1.073758232579231420e+00,1.913312497684550362e+00,3.015737917958415615e+00,-4.842460770749095644e+00,9.144667854213346381e-01,1.372483532460353928e+01
-5.377994023400545665e+00,-2.255403370185330214e+00,-1.661211631759758589e+01,3.678547843683094953e+00,-1.130525658812747025e+01,6.891234097445837037e+00,-1.804756590360844903e+00,-1.684925559548700136e+01,1.896919261805209755e+00,-2.771011399869474645e-02
1.188966491617391430e+00,6.603793429841247065e-01,-9.393758875360788352e+00,1.012263230968703409e+00,-3.946873198016135120e+00,3.774212513513580003e+00,-6.717132212286270887e-01,-5.541961805880404768e+00,1.390788606616605749e+00,1.029983296656918679e+00
1.909973382039461498e+01,1.200280192373290422e+00,-1.229872793637562189e+01,5.101603972599752623e+00,-1.225354109281175852e+01,4.703785184383429296e+00,6.104564621831032323e-02,-2.112385036652675296e+01,8.659792024660948329e-01,6.035198575361221174e+00
-1.624839353842834910e+01,-3.064763099308938976e+00,-1.391780201928520455e+01,7.898140493652394678e-01,-5.536956314685782310e+00,5.543312559566041742e+00,-2.429224176068544239e+00,-8.706514865520736279e+00,2.586330677405189959e+00,-2.886055388200202465e+00
9.167336353638713575e+00,1.966938026944765827e+00,-4.415604741971744573e+00,7.474469560027249271e-01,-2.687681461628874224e+00,2.741367393382923012e+00,5.582761899359249824e-01,-4.750515180709954599e+00,6.693069577813953730e-02,3.019677081313702605e+00
-3.706277436389780178e+01,-6.696041713761008651e+00,-2.389456923461839466e+01,1.455205800801287475e-01,-8.773797867880606560e+00,9.812464043966457439e+00,-4.268301158285536800e+00,-1.368156977138392882e+01,4.749792424649140088e+00,-7.546589605111941879e+00
9.231932980040287617e+00,2.310652861605293040e+00,-1.348398678266746842e+01,4.395988486091245151e-01,-6.719612361819478963e+00,6.816424557681838969e+00,1.399453867371493354e+00,-1.512810104138189793e+01,5.445042305446864267e-02,4.412445276201390598e+00
1.185178552459937862e+01,2.596914253304749121e+00,-2.084208933814529097e+00,2.656840226309643491e-02,-3.229082675974797034e-01,4.517102535401700258e-01,7.742956723351189785e-01,-1.578909713993558617e+00,2.225131827114534000e-01,3.611003312598962900e+00
1.648205789582708247e+00,4.909776404076033329e-01,-1.905892574806293371e+00,1.748239496510559932e-01,-4.126408517131028297e-01,8.743377667719467450e-01,5.835820650125556064e-02,-1.063027060359842180e+00,5.494844416625557226e-01,6.531062335193815738e-01
1.554082600911256939e+01,2.074520043142990655e+00,-3.720006328987440991e+00,1.368993655953694155e+00,-3.066109705914038308e+00,9.396012349939160124e-01,9.810600237434118354e-01,-6.092394094387374892e+00,1.137387106833078060e-01,4.950793286642165114e+00
-2.279362298484578220e-01,2.737795895005136204e-01,-1.711958842601139619e+00,3.087134387422237058e-02,-2.104658698676398210e-01,1.293248841851271980e+00,-4.131751563710235331e-01,-4.002340721718087857e-01,9.772899530568178728e-01,4.214413339711711726e-02
9.212191270672954957e+00,2.204771443105662421e+00,-6.760465119533999534e+00,4.565633119119799077e-01,-4.074391959676352037e+00,3.871587556075404279e+00,6.947501817689348824e-01,-8.465560758595069402e+00,4.918243334823791529e-02,3.135204770760068094e+00
1.482532872752457997e+01,1.412044043484710576e+00,-7.253315590990609962e+00,1.983013825374243977e+00,-4.372261422064163128e+00,1.569881722628253762e+00,7.259912912642917382e-01,-6.604227555329795329e+00,3.349468340492254836e-01,6.065461646473790047e+00
9.786696041971479687e+00,1.968241877944646223e+00,-7.244432094623579843e+00,1.179858301922408703e+00,-3.639436293228405006e+00,2.542257457842089785e+00,1.343608363839866593e-01,-5.385934866717950520e+00,6.297886456210187445e-02,4.989632379872936063e+00
7.063301214674008399e+00,9.453244967631757589e-01,-7.724812477453491866e+00,1.174226777107772568e+00,-4.768846618101781232e+00,3.340463422498350710e+00,2.860154029199688530e-01,-6.966509559418768482e+00,1.215773260326076688e+00,2.185403738554641873e+00
4.393629947808133984e+00,6.307104947463253453e-01,-6.502306013873503154e+00,2.090394841253530589e-01,-1.978335911587237206e+00,2.203845788434130704e+00,-2.255679855456146354e-01,-3.373100521384636341e+00,1.103995253630986495e+00,2.222392964708671315e+00
4.234417883197768617e+01,8.999415494693343121e+00,-7.525816622212802898e+00,5.832247914347310491e-01,-2.130994376911565791e+00,1.345376624751979389e+00,3.433643592365540176e+00,-6.480295508225228041e+00,4.757490518230596543e-01,1.355607333083657906e+01
-9.647317127646917179e-01,8.882742106079917210e-01,-3.138890210244946299e+00,8.712633699461597159e-01,1.737510185348011937e+00,1.161628018091400705e+00,3.451883590531512613e-02,2.637976633161482010e+00,2.084942039320007157e-01,2.281906499898761265e+00
6.945769180411309307e+00,-8.657776732700434019e-01,-1.323390102000967872e+01,4.580644188614360957e+00,-1.056308831202924914e+01,4.464981416620156907e+00,-8.026131284960884571e-01,-1.754803942993592614e+01,1.374384877511659386e+00,3.977612787640314451e+00
1.942023809096138365e+01,3.947444609635898161e+00,-8.412945434355444618e+00,2.280382925804340655e-01,-2.621045757466419435e+00,3.076063858142313645e+00,1.826855704592209584e+00,-7.565037275975294406e+00,4.160902921332014226e-01,6.712551030923469497e+00
-3.394400378861268219e+00,-4.968157635858276855e-01,-8.892848976827536944e+00,2.846638342684846279e-01,-3.529917510394347868e+00,3.490999467689223756e+00,-7.310661552355612880e-01,-6.183515934304926631e+00,1.586215489338692386e+00,2.480116919370055628e-01
7.815549795100322328e+00,1.578359791428981751e+00,-3.400908211436691975e+00,3.040460127459312378e-01,-9.360547303545339037e-01,1.049743043580815938e+00,5.979291061174266675e-01,1.350966809027252413e+00,6.692371944923114491e-01,2.775728180496361386e+00
6.105911905150455787e+00,9.220062742601493611e-01,-6.237246718349421570e+00,1.386984252232018822e+00,-3.727766288755231194e+00,2.308136009324467608e+00,-2.424152242095662935e-01,-5.477120932367821382e+00,7.458508255529012754e-01,2.638871870508116668e+00
1.596572918001713859e+01,4.417044792858876079e+00,-3.215104656371017722e+00,6.106005225771254930e-01,1.058235268716741340e+00,6.871725855209511735e-01,1.122909212212861219e+00,3.199971738568812007e-01,2.890459126053628383e-02,6.061103493642269413e+00
2.122036397860223289e+01,3.663311425736488491e+00,-3.708710873478175518e+00,5.861417243660016485e-02,-1.003751075375435509e+00,1.394876059817256486e+00,1.844139510949226013e+00,-3.070438823464458178e+00,1.033476501838983985e+00,6.735505116284208782e+00
-5.830708874165655420e-01,-2.766675309020501516e-01,-4.741586165448848256e+00,7.103263828914861966e-01,-2.950371247558194465e+00,3.089466858579031694e+00,-2.260381890424369433e-01,-4.834837487569961567e+00,4.317934302317273376e-01,5.054723399782703464e-01
1.338447762623555271e+01,3.089658818560223175e+00,-5.818614817294174735e+00,2.382066379193468753e-01,-1.010042022641854054e+00,1.934948816556585571e+00,1.376002737319066194e+00,-4.044626035647916673e+00,2.603328646376447675e-01,5.525435415026940689e+00
3.058643558147376140e+01,5.014114172403441039e+00,-8.814349713994346303e+00,1.602483375186963377e+00,-4.184310454886181141e+00,1.973508205187085363e+00,2.899102189258902840e+00,-1.014268388982024227e+01,5.689551729082181764e-01,1.025981748745625310e+01
3.194691870430654834e+00,-7.547350912027699366e-01,-3.496499278758783191e+00,3.528698802517780120e-01,-1.999559560537561342e+00,2.399602048294642298e+00,-4.870183558143402203e-01,-2.327135088837962940e+00,4.820235110927998945e-01,8.243634021670995793e-01
4.468217119444540808e-01,8.693384829196710850e-01,-3.760163808468568014e+00,2.799421915338188085e-02,4.132522465198209538e-01,1.226633273922172362e+00,-4.180340311843013801e-01,4.967337590854472573e-01,6.344803140590044022e-01,1.879639256403061509e+00
-2.683700335711796470e+01,-6.081806495792061007e+00,-1.328827587562021328e+01,9.000051878211782208e-01,-6.564539665922106693e+00,5.858690747572140367e+00,-3.920265392344729261e+00,-6.729187984424622293e+00,3.886518731095346624e+00,-6.325966863018452457e+00
1.602016470382250191e+01,3.112123018945739172e+00,-1.067916957495042496e+01,1.856876903062858686e+00,-5.838041782165870330e+00,4.189586382421458310e+00,9.868923018998443375e-01,-9.553338154557184936e+00,4.531513426621384122e-01,5.813297736926754666e+00
-9.488787935745857993e+00,-1.722113357677151013e+00,-1.145609176252338912e+01,4.796760552025848834e-01,-6.020336877050374014e+00,5.942835030110387606e+00,-1.465097436882762727e+00,-8.865568238492112840e+00,1.489036677636722539e+00,-1.502361034660947503e+00
5.207903190474267063e+01,9.539602850841561121e+00,-1.126481634164892220e+01,1.385727764570609200e+00,-4.495954087556781609e+00,2.505852976305229074e+00,5.608747176194270878e+00,-1.418469880951983697e+01,8.046769012463209636e-01,1.622876346094968625e+01
-8.474358601278346725e+00,-2.554462243141630839e+00,-1.483304710373286994e+01,7.156821530398730369e-01,-6.646884809059359078e+00,6.250413031167868283e+00,-1.795501157765587275e+00,-1.070945602163648935e+01,2.199406758529997230e+00,-1.766476388171400957e+00
1.828661452158248935e+01,3.144413684133231079e+00,-1.095218859497280484e+01,7.786000743513370459e-01,-3.425344958075386970e+00,3.162932763843603112e+00,1.899691355653414959e+00,-7.767572395058740753e+00,4.384318658650541156e-01,8.439194883983745399e+00
1.128977119331464252e+01,6.268712786811199145e-01,-9.962734793298480440e+00,3.204832916229748641e+00,-5.140142983250905573e+00,2.770835312080802026e+00,-8.425504833259533921e-02,-7.034900755511828585e+00,2.817247594458792137e-01,7.196018511262953332e+00
-7.191817871400056461e+00,-1.427154994941239874e+00,-1.178001626666885215e+01,1.629441106485545854e+00,-6.098839693994719369e+00,4.443839984691453360e+00,-1.936687768505151119e+00,-9.470829906304720325e+00,2.419335108540371593e+00,-8.083922141851249688e-01
1.548331345601893183e+01,3.053758506471258904e+00,-3.527480287839893869e+00,3.285699392327849633e-02,-1.137959720860050705e+00,1.313780122333728206e+00,1.816790107713103897e+00,-2.733726799351631431e+00,4.451031275889007904e-02,4.995308147924236053e+00
-1.761571985928761563e+01,-3.524613749007277530e+00,-1.492397901659179205e+01,1.235763658303402401e+00,-4.612176520606358743e+00,5.143639879599513520e+00,-2.229252444082760576e+00,-7.050430288415613589e+00,3.010915519086138747e+00,-2.143735109875668954e+00
1.103263428267985180e+00,3.847482779574774026e-01,-5.623022604252947865e+00,6.254913013675463818e-01,-2.339509335244946087e+00,2.306579371219357188e+00,-2.258282285565418324e-01,-3.666343364548994010e+00,8.128476135078029907e-01,9.020799358201039286e-01
1.626237967547703178e+01,1.450347766696191032e+00,-1.613189284187221517e+01,2.947874761218622908e+00,-1.049368409949983061e+01,6.799124203106437392e+00,2.273157164443395106e-01,-1.861671443355402289e+01,4.721871581100687831e-01,5.681071966930182349e+00
-4.343313040493146815e+01,-6.441717321055298484e+00,-2.068529087210762185e+01,2.502998872319628920e-01,-4.609157380283439132e+00,8.474576705601538862e+00,-4.672436341463844123e+00,-5.021883257350933327e+00,5.308836971907639146e+00,-9.616702105129391498e+00
3.414682975003662246e+00,1.221115399153044123e+00,-1.383406534615594374e+00,3.107078352437586122e-01,1.699773307767848740e+00,6.471428494572979417e-01,5.177995860478462609e-01,2.013026570344385036e+00,6.013505320656416936e-02,2.701873532765412644e+00
-4.206548727343208505e+00,-8.458489092417240673e-01,-3.572072629187584614e+00,8.498502946712133133e-02,-7.913348589059375771e-01,1.076824923242582388e+00,-5.416796215788383106e-01,-2.629519745353000593e-01,7.271308592650873592e-01,-2.273313010097773867e-01
5.632232382421231698e+00,6.792626904892655748e-01,-1.196006634979212668e+00,5.596987415376040165e-01,-1.174778910998097725e+00,5.381434956932589220e-01,8.811965101735977357e-02,-1.834452842546722584e+00,3.159085317850608698e-02,1.743912828456656960e+00
-3.968774246518827375e+00,-9.148345507760953232e-01,-5.632744179395670514e+00,1.154319112382093809e-01,-9.837474620182690144e-01,1.902336728376748942e+00,-7.172965365123948889e-01,4.638606462550306730e+00,8.467080924357277549e-01,6.216364016500917078e-01
3.060351186680811075e+00,-2.490440545740590650e-01,-1.943097154605937682e+00,1.004539493959740737e+00,-9.789956039167941881e-01,1.322471035918509674e+00,-1.532254925937419077e-01,-3.555890542597957005e-01,1.990224544409055218e-01,1.402180007627263247e+00
5.489215917764220798e+00,7.990156390832066080e-01,-9.124498989480640532e+00,1.624364955338009509e+00,-5.586738073294351459e+00,3.750272723499519234e+00,-2.195512147204506936e-01,-9.754005130328319950e+00,9.968480728682668213e-01,2.627692258774316336e+00
